RegionID,state_cd,state,month,date,Rt_mean,Rt_median,Re_price,CPI_1mo,CPI_12mo,Ur_rate
55,UT,Utah,Sep-20,2020-09-30,1.0341655753116623,1.0338053627900394,378476,0.0,0.016,0.042
55,UT,Utah,Oct-20,2020-10-31,1.0490896327369166,1.0470511338446604,383822,0.002,0.012,0.038
55,UT,Utah,Nov-20,2020-11-30,1.0208750177126855,1.0199503741186229,389388,0.0,0.014,0.035
55,UT,Utah,Dec-20,2020-12-31,0.9344882200871888,0.9350977797059428,395882,-0.001,0.015,0.033
55,UT,Utah,Jan-21,2021-01-31,0.9212501794932326,0.9162619041041662,401529,0.002,0.014,0.031
8,AZ,Arizona,Feb-20,2020-02-29,2.6665571485281965,2.6457511796133883,271808,0.004,0.031,0.049
8,AZ,Arizona,Mar-20,2020-03-31,1.0823523988048855,1.0793185764129127,274114,-0.002,0.025,0.05
8,AZ,Arizona,Apr-20,2020-04-30,1.0237779887762182,1.0219445509938532,277528,-0.004,0.013,0.142
8,AZ,Arizona,May-20,2020-05-31,1.224718133068321,1.222154594401769,280304,0.001,0.008,0.106
8,AZ,Arizona,Jun-20,2020-06-30,0.9495229703285516,0.9487449422616708,282919,0.004,0.012,0.107
8,AZ,Arizona,Jul-20,2020-07-31,0.835558703681182,0.8335312866014828,285676,0.005,0.017,0.10400000000000001
8,AZ,Arizona,Aug-20,2020-08-31,0.9804805625987574,0.9796935468467328,289192,0.003,0.019,0.07
8,AZ,Arizona,Sep-20,2020-09-30,1.112137650829623,1.1136865880323257,293384,0.0,0.016,0.069
8,AZ,Arizona,Oct-20,2020-10-31,1.13797413585876,1.1356310421016629,297926,0.002,0.012,0.068
8,AZ,Arizona,Nov-20,2020-11-30,1.0480811076876908,1.0440491649712813,302958,0.0,0.014,0.068
8,AZ,Arizona,Dec-20,2020-12-31,0.9897780745410504,0.9877669284187508,308132,-0.001,0.015,0.068
8,AZ,Arizona,Jan-21,2021-01-31,0.9609894821638189,0.9565604788995924,314038,0.002,0.014,0.067
59,WA,Washington,Jan-20,2020-01-31,1.5545450725010637,1.542580066307596,418508,0.003,0.029,0.04
59,WA,Washington,Feb-20,2020-02-29,2.068443479037431,2.064610630272902,422052,0.004,0.031,0.040999999999999995
59,WA,Washington,Mar-20,2020-03-31,0.8828355316807996,0.878868780440629,425612,-0.002,0.025,0.053
59,WA,Washington,Apr-20,2020-04-30,1.0022320222399252,1.00107682044319,429139,-0.004,0.013,0.163
59,WA,Washington,May-20,2020-05-31,1.1642259537501896,1.163096615074877,431989,0.001,0.008,0.125
59,WA,Washington,Jun-20,2020-06-30,1.0416751639047863,1.040332681236236,435031,0.004,0.012,0.10800000000000001
59,WA,Washington,Jul-20,2020-07-31,0.9129831965012672,0.9124961975319744,438713,0.005,0.017,0.10800000000000001
59,WA,Washington,Aug-20,2020-08-31,0.9993334083770468,0.9981771793309566,443959,0.003,0.019,0.091
59,WA,Washington,Sep-20,2020-09-30,1.097278310065017,1.0914619368641034,449495,0.0,0.016,0.08
59,WA,Washington,Oct-20,2020-10-31,1.1695747414168975,1.1680261296158316,455614,0.002,0.012,0.07
59,WA,Washington,Nov-20,2020-11-30,0.934715383044362,0.9344591224760214,461376,0.0,0.014,0.067
59,WA,Washington,Dec-20,2020-12-31,0.9713414098836914,0.9701398999811924,466865,-0.001,0.015,0.063
59,WA,Washington,Jan-21,2021-01-31,0.9192293461854673,0.9071297131075416,472028,0.002,0.014,0.06
46,OR,Oregon,Feb-20,2020-02-29,1.9189709695217267,1.91428184210892,369111,0.004,0.031,0.035
46,OR,Oregon,Mar-20,2020-03-31,0.9641003471606404,0.9618417368361296,371158,-0.002,0.025,0.036000000000000004
46,OR,Oregon,Apr-20,2020-04-30,0.9185950728091612,0.9183350421563504,373074,-0.004,0.013,0.132
46,OR,Oregon,May-20,2020-05-31,1.320767383142196,1.3207667918582895,375342,0.001,0.008,0.11699999999999999
46,OR,Oregon,Jun-20,2020-06-30,1.0764093502100305,1.0754047205815862,377299,0.004,0.012,0.10300000000000001
46,OR,Oregon,Jul-20,2020-07-31,0.9207640564295012,0.9198903146648868,379761,0.005,0.017,0.096
46,OR,Oregon,Aug-20,2020-08-31,1.055272290725109,1.052575233083528,382789,0.003,0.019,0.084
46,OR,Oregon,Sep-20,2020-09-30,1.0667050365809094,1.0643399173826005,386910,0.0,0.016,0.075
46,OR,Oregon,Oct-20,2020-10-31,1.2190362169321671,1.2190965702111027,391030,0.002,0.012,0.07
46,OR,Oregon,Nov-20,2020-11-30,0.948476619838868,0.9491777955878914,395599,0.0,0.014,0.066
46,OR,Oregon,Dec-20,2020-12-31,0.9184573442269334,0.9161118883706812,399899,-0.001,0.015,0.063
46,OR,Oregon,Jan-21,2021-01-31,0.8714020732352826,0.8573918331740399,404305,0.002,0.014,0.062
42,NV,Nevada,Feb-20,2020-02-29,2.317951497785474,2.296917468618626,309615,0.004,0.031,0.037000000000000005
42,NV,Nevada,Mar-20,2020-03-31,0.9466332255111612,0.9427182813933824,311709,-0.002,0.025,0.064
42,NV,Nevada,Apr-20,2020-04-30,0.8873269310090275,0.8853446381310903,313552,-0.004,0.013,0.295
42,NV,Nevada,May-20,2020-05-31,1.361115068862902,1.3609796573977275,314811,0.001,0.008,0.245
42,NV,Nevada,Jun-20,2020-06-30,1.0592874749772323,1.0542960488212012,315415,0.004,0.012,0.154
42,NV,Nevada,Jul-20,2020-07-31,0.9400091330156392,0.9391710546357884,316992,0.005,0.017,0.166
42,NV,Nevada,Aug-20,2020-08-31,1.0017508237477468,1.001223431653694,319856,0.003,0.019,0.145
42,NV,Nevada,Sep-20,2020-09-30,1.0925148047233335,1.089362137160382,323647,0.0,0.016,0.13
42,NV,Nevada,Oct-20,2020-10-31,1.1208969597696126,1.1202406472149284,326708,0.002,0.012,0.12
42,NV,Nevada,Nov-20,2020-11-30,0.9897106864538826,0.9857469016110166,329567,0.0,0.014,0.087
42,NV,Nevada,Dec-20,2020-12-31,0.950403118994328,0.9494371103070702,332267,-0.001,0.015,0.08199999999999999
42,NV,Nevada,Jan-21,2021-01-31,0.9383348453899188,0.9282494487453652,335184,0.002,0.014,0.085
9,CA,California,Feb-20,2020-02-29,2.5437536243210825,2.537658466498585,572737,0.004,0.031,0.043
9,CA,California,Mar-20,2020-03-31,1.0735880572056136,1.0713522469646142,576716,-0.002,0.025,0.045
9,CA,California,Apr-20,2020-04-30,1.0302157039961697,1.030399974469201,580068,-0.004,0.013,0.16
9,CA,California,May-20,2020-05-31,1.0656095773057843,1.064606308200439,582013,0.001,0.008,0.156
9,CA,California,Jun-20,2020-06-30,1.001744681379341,1.0012834995060858,583826,0.004,0.012,0.141
9,CA,California,Jul-20,2020-07-31,0.9618714761339016,0.9600619972555052,587595,0.005,0.017,0.132
9,CA,California,Aug-20,2020-08-31,0.9040722465287626,0.9013186612933872,593560,0.003,0.019,0.12300000000000001
9,CA,California,Sep-20,2020-09-30,1.0361600784612597,1.0352186882844965,600506,0.0,0.016,0.106
9,CA,California,Oct-20,2020-10-31,1.1595157673654486,1.1572928475301794,607419,0.002,0.012,0.098
9,CA,California,Nov-20,2020-11-30,1.0997750488585685,1.097408585897286,614392,0.0,0.014,0.087
9,CA,California,Dec-20,2020-12-31,0.8519225998897869,0.8507249088961508,621315,-0.001,0.015,0.09300000000000001
9,CA,California,Jan-21,2021-01-31,0.8093538617309073,0.8020714936760744,628079,0.002,0.014,0.09
3,AK,Alaska,Mar-20,2020-03-31,0.7748691930222352,0.7738798625028568,283698,-0.002,0.025,0.051
3,AK,Alaska,Apr-20,2020-04-30,1.0723808287127554,1.06926796130374,280924,-0.004,0.013,0.11800000000000001
3,AK,Alaska,May-20,2020-05-31,1.2479152746389517,1.245627014115987,279986,0.001,0.008,0.11599999999999999
3,AK,Alaska,Jun-20,2020-06-30,1.2565801518723994,1.255619800313906,279161,0.004,0.012,0.113
3,AK,Alaska,Jul-20,2020-07-31,0.9385510139957468,0.9365555179690936,279178,0.005,0.017,0.11
3,AK,Alaska,Aug-20,2020-08-31,1.094478318438575,1.0926999784915772,278691,0.003,0.019,0.07200000000000001
3,AK,Alaska,Sep-20,2020-09-30,1.2004647801635695,1.1997338749961104,278899,0.0,0.016,0.07
3,AK,Alaska,Oct-20,2020-10-31,1.1320176371633857,1.1291122682297203,281413,0.002,0.012,0.065
3,AK,Alaska,Nov-20,2020-11-30,0.8682755169304943,0.8660080099496406,283939,0.0,0.014,0.065
3,AK,Alaska,Dec-20,2020-12-31,0.8435034088779136,0.840881595174421,286748,-0.001,0.015,0.065
3,AK,Alaska,Jan-21,2021-01-31,0.8068085917823585,0.7983884019408732,287333,0.002,0.014,0.066
18,HI,Hawaii,Feb-20,2020-02-29,1.3469709309998006,1.34011035389418,654160,0.004,0.031,0.021
18,HI,Hawaii,Mar-20,2020-03-31,0.729452039453807,0.7259088467688117,654590,-0.002,0.025,0.021
18,HI,Hawaii,Apr-20,2020-04-30,0.8824207116773709,0.8793596049436265,656212,-0.004,0.013,0.21899999999999997
18,HI,Hawaii,May-20,2020-05-31,1.3964565504537592,1.394831527947129,658465,0.001,0.008,0.21899999999999997
18,HI,Hawaii,Jun-20,2020-06-30,1.1915939124851127,1.1856973549300382,660715,0.004,0.012,0.141
18,HI,Hawaii,Jul-20,2020-07-31,1.1383555321659165,1.1344947436967014,661758,0.005,0.017,0.141
18,HI,Hawaii,Aug-20,2020-08-31,0.9066572234593144,0.9042648865321626,662996,0.003,0.019,0.141
18,HI,Hawaii,Sep-20,2020-09-30,1.0361176471417035,1.0221176432687336,665647,0.0,0.016,0.14800000000000002
18,HI,Hawaii,Oct-20,2020-10-31,1.0612152778379556,1.0121973313521546,669306,0.002,0.012,0.10300000000000001
18,HI,Hawaii,Nov-20,2020-11-30,1.0866672087573093,1.0270570435171371,674269,0.0,0.014,0.10300000000000001
18,HI,Hawaii,Dec-20,2020-12-31,1.1136407546355624,1.0308097482011098,679433,-0.001,0.015,0.10300000000000001
18,HI,Hawaii,Jan-21,2021-01-31,1.1223148042574045,1.0312990918237586,684721,0.002,0.014,0.10300000000000001
